""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-500a-3p"	202.609512179882	9.80709930675242e+60	202.353997812744	38.2488771969045	5.10640336897487e-09	2.06342099708423e-08
"hsa-miR-202-5p"	92.7997889396863	8.62025398847931e+27	93.2673443149921	38.243122473252	5.11147313488922e-09	2.06342099708423e-08
"hsa-miR-499a-3p"	83.5743679466494	1.44009658527801e+25	82.8281673979484	38.1466379896461	5.19734194823011e-09	2.08710014360864e-08
"hsa-miR-326"	224.456685102524	3.69994223011159e+67	222.888694528203	37.9343521001815	5.3921798795899e-09	2.15406352481534e-08
"hsa-miR-532-3p"	125.108593122239	4.58605485478613e+37	119.489543200126	37.882688461894	5.44086021440866e-09	2.16224859298002e-08
"hsa-miR-194-5p"	135.737748061468	7.26329545015416e+40	133.549804996075	37.6766433628829	5.64010263117722e-09	2.22987562789326e-08
"hsa-miR-558"	92.6604923309649	7.8268607028903e+27	89.0967599841856	37.6354638830657	5.6809218009797e-09	2.23449590838535e-08
"hsa-miR-26a-1-3p"	105.793939418916	7.03313776663902e+31	104.775154172187	37.2298288547242	6.10170595864437e-09	2.35357519614619e-08
"hsa-miR-624-5p"	75.8568417709749	6.84202646017722e+22	77.5253758416045	37.2296739455385	6.10187336325184e-09	2.35357519614619e-08
"hsa-miR-589-3p"	80.5213598693375	1.7351803158231e+24	78.872656692578	37.2291893294859	6.10239710395307e-09	2.35357519614619e-08
"hsa-miR-626"	86.8256106689904	1.37123914680993e+26	87.9230275849672	37.2254799986573	6.10640761451227e-09	2.35357519614619e-08
"hsa-miR-324-3p"	132.233209321952	6.39974145015695e+39	127.894607625444	36.9349584604868	6.43014907048913e-09	2.46531427023385e-08
"hsa-miR-361-3p"	182.902105761268	1.14556597046132e+55	180.473224549502	36.8864345571876	6.48612477104869e-09	2.46531427023385e-08
"hsa-miR-105-3p"	97.3981831834066	2.0882123570398e+29	98.9002057318336	36.8807281841715	6.49274423190662e-09	2.46531427023385e-08
